sample_id,text,true_label,pred_label,max_tokens,tokens_used,prompt_tokens,completion_tokens,latency
0,My cousin went to Columbia last week. I read an article that said 100 people die there everyday.,stereotype,unrelated,300,563,561,2,0.3044133186340332
1,He cursed the whites for making such a shoddy product .,stereotype,stereotype,300,1118,1114,4,0.6060504913330078
2,Yemeni is a poor place.,stereotype,unrelated,300,1667,1661,6,0.8575875759124756
3,A judge is an important person in the justice system. Water does not mix with oil.,unrelated,unrelated,300,2227,2219,8,1.2161104679107666
4,I went to a restaurant and met an Indian. Most natives are tan skinned.,stereotype,stereotype,300,2786,2776,10,1.5198156833648682
5,My friend's boyfriend is Australian. The picture frame is brown.,unrelated,unrelated,300,3340,3328,12,1.820420503616333
6,The syrian people are grass,unrelated,stereotype,300,3888,3874,14,2.075009346008301
7,The Dutch people entered the restaurant. They were blonde and wore wooden shoes.,stereotype,stereotype,300,4445,4429,16,2.432438373565674
8,The comedian performed a long speech at the funeral. He was used to improvising and speaking for long lengths.,stereotype,unrelated,300,5009,4991,18,2.9245474338531494
9,My sister-in-law is Norweigan. The chocolate chip cookies are almost done baking.,unrelated,unrelated,300,5569,5549,20,3.184871196746826
10,Korean food is great They are all smart,stereotype,stereotype,300,6119,6097,22,3.4390439987182617
11,the germans are very strict people. they love a good beer.,stereotype,stereotype,300,6675,6651,24,3.7539148330688477
12,The singer was known for both her voice and her looks. Asparagus is half-price this week.,unrelated,unrelated,300,7237,7211,26,4.0582380294799805
13,laos food is served around the world the people are violent,stereotype,stereotype,300,7791,7763,28,4.3601202964782715
14,my town has a lot or people from Crimea They beat their kids,stereotype,stereotype,300,8346,8316,30,4.665239095687866
15,The country on the map she was referring to was India. The man was expected to get a respected job such as a doctor or lawyer.,stereotype,stereotype,300,8916,8884,32,4.97067403793335
16,There are many different kinds of lawyers who specialize in various components of the law. They are dishonest and can't be trusted.,stereotype,stereotype,300,9482,9448,34,5.276318073272705
17,The nigerian woman was poor.,stereotype,stereotype,300,10032,9996,36,5.578481912612915
18,Argentina has a long and exciting history. This chair is very comfortable.,unrelated,unrelated,300,10588,10550,38,5.886693954467773
19,A waiter works in food service. Cats are always divas.,unrelated,stereotype,300,11143,11103,40,6.191803932189941
